sweep,run_index,repeat_index,replicate_id,model_id,task_id,rc,wall_time,scored,l1_complete,l3_measurable,composite,l1,l2,l3,l3_n_testable,l3_n_untestable,l3_n_errors,l3_coverage,n_trials,observation_mode,git_sha,session_id,retried,retry_of_rc
rebuttal_v1_batch2_20260725_150651,48,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,moral_machine,0,1288.7,True,True,True,93.82,1.0000,0.9662,0.9000,4,1,0,0.9091,40,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,9904812f-30a5-4c11-ac3b-5e34cb004c29,,
rebuttal_v1_batch2_20260725_150651,51,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,grid_bandit,0,616.1,True,True,True,57.87,1.0000,0.2129,0.7083,5,0,0,1.0,137,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,56e7251b-b73f-4eff-b255-1956816d2311,,
rebuttal_v1_batch2_20260725_150651,53,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,repeated_games,0,198.4,True,True,True,61.32,1.0000,0.5071,0.5714,3,1,0,0.7,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c4f1fd26-3fe9-453d-b708-fb651627522c,,
rebuttal_v1_batch2_20260725_150651,54,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,serial_recall_v2,0,188.3,True,False,True,45.24,0.6000,0.3806,0.4583,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9fdb01c1-94d2-4173-a5d6-ae3e70a55c5c,,
rebuttal_v1_batch2_20260725_150651,40,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,random_dot_motion_v2,1,1810.2,True,False,True,30.26,0.8000,0.0218,0.3500,4,0,0,1.0,232,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,68c190c5-5694-4631-8246-1b6d6f98a664,,
rebuttal_v1_batch2_20260725_150651,50,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,random_dot_motion_v2,0,996.2,True,True,True,58.09,1.0000,0.0882,0.8000,4,0,0,1.0,100,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,61874dbe-ba19-4bd8-aebc-d738dbfa8af0,,
rebuttal_v1_batch2_20260725_150651,52,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,marbles_risk,0,544.3,True,True,True,90.35,1.0000,0.9839,0.8182,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,67fbd5ee-2223-4780-881d-da713ae687dc,,
rebuttal_v1_batch2_20260725_150651,56,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,effort_foraging,0,372.3,True,True,True,38.44,1.0000,0.4100,0.1818,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,db2bf196-1bea-4002-929d-d9fa07df66c8,,
rebuttal_v1_batch2_20260725_150651,58,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,moral_machine,0,348.6,True,True,True,91.01,1.0000,0.8859,0.9000,4,1,0,0.9091,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8034ce3d-cbb3-421e-bf0e-22def93835a3,,
rebuttal_v1_batch2_20260725_150651,49,1,rebuttal_v1_batch2_20260725_150651#1,kimi-k2.5,phishing_detection_v2,1,1804.9,True,True,True,69.19,1.0000,0.7692,0.5455,4,0,0,1.0,60,screenshot,241344606156fd45e534b88f5f314a1b10f07b37,0b546e50-4b50-4693-8ce4-1b5c8e90e48f,,
rebuttal_v1_batch2_20260725_150651,57,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,tiny_alchemy,0,727.2,True,True,True,80.01,1.0000,0.9050,0.6667,2,0,0,1.0,72,screenshot,b92622e95b971797f984fef0bd3c60647205426e,f81a083d-50d8-45d5-9810-74563fed5da3,,
rebuttal_v1_batch2_20260725_150651,59,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,phishing_detection_v2,0,490.0,True,True,True,79.96,1.0000,0.6223,0.8636,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,b7e28e26-7aba-4c6a-a2e4-3e47c414fe5d,,
rebuttal_v1_batch2_20260725_150651,61,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,grid_bandit,0,507.3,True,True,True,71.22,1.0000,0.2966,0.9167,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9075e579-1f6d-4e3b-b2b7-d8309f0f4d20,,
rebuttal_v1_batch2_20260725_150651,55,1,rebuttal_v1_batch2_20260725_150651#1,gemini-3-flash-preview,visual_recognition,0,1007.1,True,True,True,32.90,1.0000,0.3329,0.1250,3,0,0,1.0,100,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9dd1c5bc-717f-484b-a9ce-44bcf7b91969,,
rebuttal_v1_batch2_20260725_150651,64,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,serial_recall_v2,0,346.9,True,True,True,36.01,1.0000,0.1835,0.2917,5,0,0,1.0,16,screenshot,b92622e95b971797f984fef0bd3c60647205426e,7f22a3ac-0077-4763-b614-42f1d7d3094c,,
rebuttal_v1_batch2_20260725_150651,67,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,tiny_alchemy,0,251.9,True,False,True,82.33,0.6000,0.6666,1.0000,1,1,0,0.6667,7,screenshot,b92622e95b971797f984fef0bd3c60647205426e,52e4ff9a-7358-4a5e-b973-fb6c856c2d03,,
rebuttal_v1_batch2_20260725_150651,60,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,random_dot_motion_v2,0,1039.9,True,False,False,3.00,0.2000,0.0000,0.0000,0,4,0,0.0,3,screenshot,b92622e95b971797f984fef0bd3c60647205426e,938cfde3-bea9-4a66-83fc-625d580f7122,,
rebuttal_v1_batch2_20260725_150651,66,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,effort_foraging,0,457.3,True,True,True,30.92,1.0000,0.1952,0.1818,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,88cd3072-66ed-42bb-a3d2-434886ccac6d,,
rebuttal_v1_batch2_20260725_150651,70,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,random_dot_motion_v2,0,147.1,True,False,False,6.00,0.4000,0.0000,0.0000,0,4,0,0.0,31,screenshot,b92622e95b971797f984fef0bd3c60647205426e,340e3286-41e3-4c54-ac3a-53799dca78a7,,
rebuttal_v1_batch2_20260725_150651,62,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,marbles_risk,0,1055.2,True,True,True,33.54,1.0000,0.0102,0.3636,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a1d94c28-d1f8-48ac-9560-86ce5eca11c2,,
rebuttal_v1_batch2_20260725_150651,72,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,marbles_risk,0,148.8,True,False,False,36.49,0.4000,0.1568,0.5000,1,3,0,0.2727,19,screenshot,b92622e95b971797f984fef0bd3c60647205426e,ac9f5037-3983-4375-a203-6d5a264819c8,,
rebuttal_v1_batch2_20260725_150651,69,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,phishing_detection_v2,0,394.9,True,False,True,62.77,0.8000,0.3791,0.7500,3,1,0,0.7273,104,screenshot,b92622e95b971797f984fef0bd3c60647205426e,147b331f-faa8-42d7-bc2d-a77f62dd2621,,
rebuttal_v1_batch2_20260725_150651,73,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,repeated_games,0,155.6,True,False,False,19.30,0.8000,0.2086,0.0000,1,3,0,0.2,34,screenshot,b92622e95b971797f984fef0bd3c60647205426e,80a8cae1-51e7-4491-8e4f-54978ea8bc9b,,
rebuttal_v1_batch2_20260725_150651,68,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,moral_machine,0,603.3,True,True,True,59.85,1.0000,0.4957,0.5500,4,1,0,0.9091,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9178b6a9-6bb8-4837-b885-9f3f6a9aa696,,
rebuttal_v1_batch2_20260725_150651,75,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,visual_recognition,0,120.4,True,False,False,6.00,0.4000,0.0000,0.0000,0,3,0,0.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e8b491e0-7a8e-489b-8036-8f36f4714795,,
rebuttal_v1_batch2_20260725_150651,74,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,serial_recall_v2,0,416.1,True,False,True,33.53,0.6000,0.2247,0.3333,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,69a87526-e89d-4ab2-8dde-8809dfb71f65,,
rebuttal_v1_batch2_20260725_150651,78,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,moral_machine,0,64.0,True,False,False,12.95,0.4000,0.1986,0.0000,0,5,0,0.0,5,screenshot,b92622e95b971797f984fef0bd3c60647205426e,df36abb7-1670-4745-977e-e77e48e54dd2,,
rebuttal_v1_batch2_20260725_150651,77,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,tiny_alchemy,0,245.2,True,False,True,57.29,0.6000,0.6654,0.5000,1,1,0,0.6667,8,screenshot,b92622e95b971797f984fef0bd3c60647205426e,d551b85a-84d3-4198-9f35-244c15b5ebc4,,
rebuttal_v1_batch2_20260725_150651,76,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,effort_foraging,0,360.2,True,False,False,22.19,0.8000,0.2911,0.0000,2,2,0,0.4545,82,screenshot,b92622e95b971797f984fef0bd3c60647205426e,52ced795-1bc7-4d1f-8b6c-778ab1eabed1,,
rebuttal_v1_batch2_20260725_150651,63,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,repeated_games,0,1723.5,True,False,True,35.56,0.8000,0.3874,0.2000,2,2,0,0.5,54,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8d87594a-9cb3-4225-b9a4-1e6ac956e1f6,,
rebuttal_v1_batch2_20260725_150651,79,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,phishing_detection_v2,0,230.4,True,False,True,38.88,0.8000,0.2322,0.3750,3,1,0,0.7273,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9e373e4c-d559-411c-85ef-fc6eebba7a2d,,
rebuttal_v1_batch2_20260725_150651,71,1,rebuttal_v1_batch2_20260725_150651#1,qwen3-vl-235b-instruct,grid_bandit,0,956.9,True,True,True,56.44,1.0000,0.1722,0.7083,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8fd473ef-defd-4063-b245-0f00bed07b6e,,
rebuttal_v1_batch2_20260725_150651,65,1,rebuttal_v1_batch2_20260725_150651#1,gpt-5.4-nano,visual_recognition,1,1804.5,True,False,True,46.43,0.8000,0.1802,0.5625,3,0,0,1.0,242,screenshot,b92622e95b971797f984fef0bd3c60647205426e,49fe5d6d-195b-4c5e-b97f-654734ebeddd,,
rebuttal_v1_batch2_20260725_150651,83,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,repeated_games,0,726.4,True,True,True,55.75,1.0000,0.5520,0.4286,3,1,0,0.7,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,f0fa05c0-5cae-4ac2-8827-e137344ae618,,
rebuttal_v1_batch2_20260725_150651,84,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,serial_recall_v2,0,750.4,True,False,True,25.84,0.6000,0.1835,0.2083,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,5b142213-d77e-4faf-ae44-7c538efd7162,,
rebuttal_v1_batch2_20260725_150651,82,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,marbles_risk,0,833.4,True,False,True,91.89,0.8000,0.9839,0.9091,4,0,0,1.0,77,screenshot,b92622e95b971797f984fef0bd3c60647205426e,11822a40-8089-4913-bd10-84e85923d10e,,
rebuttal_v1_batch2_20260725_150651,80,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,random_dot_motion_v2,0,906.4,True,False,True,18.03,0.8000,0.0295,0.1000,4,0,0,1.0,122,screenshot,b92622e95b971797f984fef0bd3c60647205426e,14c9848c-1363-410b-91d2-3c0abcae600e,,
rebuttal_v1_batch2_20260725_150651,85,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,visual_recognition,0,1107.1,True,False,True,23.58,0.8000,0.3309,0.0000,3,0,0,1.0,208,screenshot,b92622e95b971797f984fef0bd3c60647205426e,97d3825b-4884-4112-9e47-2c093b8bdc45,,
rebuttal_v1_batch2_20260725_150651,87,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,tiny_alchemy,0,386.6,True,False,False,3.00,0.2000,0.0000,0.0000,0,2,0,0.0,3,screenshot,b92622e95b971797f984fef0bd3c60647205426e,2953c510-8847-4548-9596-9d0253c64101,,
rebuttal_v1_batch2_20260725_150651,88,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,moral_machine,0,870.8,True,True,True,47.48,1.0000,0.3566,0.4000,4,1,0,0.9091,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a569fe39-2836-4aac-aa39-067075fbff92,,
rebuttal_v1_batch2_20260725_150651,91,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,grid_bandit,0,581.7,True,True,True,67.06,1.0000,0.1780,0.9167,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a8957358-d802-46c4-8aef-a19e303a8341,,
rebuttal_v1_batch2_20260725_150651,81,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,grid_bandit,0,1758.7,True,False,True,52.99,0.6000,0.4234,0.5833,5,0,0,1.0,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,3c0df6a7-1f8a-4871-bcb8-22a24c66dec5,,
rebuttal_v1_batch2_20260725_150651,93,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,repeated_games,0,199.5,True,True,False,94.89,1.0000,0.8539,1.0000,2,2,0,0.4,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,932dccf9-cf9b-4041-96a5-3b4a302c0e65,,
rebuttal_v1_batch2_20260725_150651,94,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,serial_recall_v2,0,169.7,True,False,True,39.55,0.6000,0.3966,0.3333,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,79b12e7c-b65d-415c-975f-356ef8c1e0ac,,
rebuttal_v1_batch2_20260725_150651,90,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,random_dot_motion_v2,0,917.9,True,True,True,74.19,1.0000,0.4767,0.8500,4,0,0,1.0,100,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c00ce7c9-2a05-4cd3-b4bc-8d3ba57c5878,,
rebuttal_v1_batch2_20260725_150651,86,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,effort_foraging,0,1311.7,True,True,True,48.63,1.0000,0.4412,0.3636,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,cfe0fd5f-aca2-4b7b-a5f1-afb9f8f21b95,,
rebuttal_v1_batch2_20260725_150651,98,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,moral_machine,0,124.2,True,False,False,39.71,0.8000,0.7916,0.0000,0,5,0,0.0,34,screenshot,b92622e95b971797f984fef0bd3c60647205426e,795f2562-b9ac-4005-a44d-1cc7d878a591,,
rebuttal_v1_batch2_20260725_150651,92,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,marbles_risk,0,579.2,True,True,True,90.35,1.0000,0.9839,0.8182,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,fe51d57c-34c8-49e5-b342-ce37f0884504,,
rebuttal_v1_batch2_20260725_150651,96,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,effort_foraging,0,475.9,True,True,True,36.36,1.0000,0.6101,0.0000,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,af0aec28-36dd-4d93-bd6d-822396390678,,
rebuttal_v1_batch2_20260725_150651,97,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,tiny_alchemy,0,567.6,True,True,True,54.98,1.0000,0.6661,0.3333,2,0,0,1.0,70,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c136ae29-98d5-4d07-b71b-df336647ac63,,
rebuttal_v1_batch2_20260725_150651,95,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,visual_recognition,0,737.4,True,True,True,15.00,1.0000,0.0000,0.0000,3,0,0,1.0,100,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e8baf5b7-6ecb-4d71-b491-c3a18568b34f,,
rebuttal_v1_batch2_20260725_150651,99,2,rebuttal_v1_batch2_20260725_150651#2,gemini-3-flash-preview,phishing_detection_v2,0,497.7,True,True,True,75.32,1.0000,0.6846,0.7273,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a1df89f3-de98-4733-a721-ebe9fab17127,,
rebuttal_v1_batch2_20260725_150651,89,2,rebuttal_v1_batch2_20260725_150651#2,kimi-k2.5,phishing_detection_v2,1,1804.6,True,True,True,85.41,1.0000,0.7780,0.8636,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8b776bf5-ab74-4c2c-ab8f-a7205f88cc51,,
rebuttal_v1_batch2_20260725_150651,104,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,serial_recall_v2,0,330.8,True,False,True,32.09,0.6000,0.1835,0.3333,5,0,0,1.0,54,screenshot,b92622e95b971797f984fef0bd3c60647205426e,afd673db-559d-4923-be9b-709b723f7062,,
rebuttal_v1_batch2_20260725_150651,101,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,grid_bandit,0,596.5,True,True,True,41.77,1.0000,0.0506,0.5000,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,09a536da-97c5-4ec6-8209-d604fcc4e0f3,,
rebuttal_v1_batch2_20260725_150651,105,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,visual_recognition,0,414.0,True,False,True,45.31,0.8000,0.3266,0.4375,3,0,0,1.0,156,screenshot,b92622e95b971797f984fef0bd3c60647205426e,ee8ddf5d-7d0b-4dfe-b9d7-e28ea4e0cdc4,,
rebuttal_v1_batch2_20260725_150651,107,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,tiny_alchemy,0,190.6,True,False,True,66.51,0.6000,0.9289,0.5000,1,1,0,0.6667,14,screenshot,b92622e95b971797f984fef0bd3c60647205426e,6b154d62-d2fb-457c-bd44-b75aafcfe2b8,,
rebuttal_v1_batch2_20260725_150651,109,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,phishing_detection_v2,0,195.4,True,False,True,69.28,0.8000,0.5650,0.7500,3,1,0,0.7273,61,screenshot,b92622e95b971797f984fef0bd3c60647205426e,31399187-0313-4179-af7f-23bc4c28a5a6,,
rebuttal_v1_batch2_20260725_150651,106,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,effort_foraging,0,524.9,True,True,True,40.56,1.0000,0.6005,0.0909,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,42e18e4d-fe66-457e-83c5-f40c429aa327,,
rebuttal_v1_batch2_20260725_150651,110,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,random_dot_motion_v2,0,173.7,True,False,False,6.00,0.4000,0.0000,0.0000,1,3,0,0.2,26,screenshot,b92622e95b971797f984fef0bd3c60647205426e,bf4f7757-5148-4575-8748-3cf9e321daa3,,
rebuttal_v1_batch2_20260725_150651,112,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,marbles_risk,0,151.9,True,False,False,42.01,0.4000,0.3146,0.5000,1,3,0,0.2727,22,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c66f17d9-c5ca-40d7-87dc-a134f759d5bd,,
rebuttal_v1_batch2_20260725_150651,102,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,marbles_risk,0,1389.1,True,True,True,29.93,1.0000,0.1020,0.2273,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e10f9ed0-34e8-4aa6-b6b3-3193822a27a8,,
rebuttal_v1_batch2_20260725_150651,113,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,repeated_games,0,303.3,True,True,True,42.36,1.0000,0.2104,0.4000,2,2,0,0.5,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,4ae5a37f-c569-45c2-bfe9-8830910e9c2c,,
rebuttal_v1_batch2_20260725_150651,100,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,random_dot_motion_v2,1,1804.5,True,False,True,28.39,0.8000,0.0397,0.3000,4,0,0,1.0,297,screenshot,b92622e95b971797f984fef0bd3c60647205426e,63fe046f-e8eb-4189-a5a0-e2f950431b08,,
rebuttal_v1_batch2_20260725_150651,115,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,visual_recognition,0,268.3,True,False,False,12.00,0.8000,0.0000,0.0000,0,3,0,0.0,107,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8dcc30aa-6698-4cb4-bb99-6265a2c3daed,,
rebuttal_v1_batch2_20260725_150651,114,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,serial_recall_v2,0,367.1,True,False,True,37.70,0.6000,0.2246,0.4167,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c415c2a1-0d19-49b9-a1d6-88a729558f1b,,
rebuttal_v1_batch2_20260725_150651,118,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,moral_machine,0,90.4,True,False,False,12.95,0.4000,0.1986,0.0000,0,5,0,0.0,8,screenshot,b92622e95b971797f984fef0bd3c60647205426e,7e27c92f-8310-49c4-9baa-dff34e409127,,
rebuttal_v1_batch2_20260725_150651,116,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,effort_foraging,0,352.4,True,False,False,18.78,0.8000,0.1937,0.0000,2,2,0,0.4545,74,screenshot,b92622e95b971797f984fef0bd3c60647205426e,baafc67e-0d6c-4172-aed0-395b9b172ef0,,
rebuttal_v1_batch2_20260725_150651,103,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,repeated_games,1,1806.4,True,False,False,18.28,0.4000,0.3510,0.0000,0,4,0,0.0,5,screenshot,b92622e95b971797f984fef0bd3c60647205426e,dfc6b04e-53da-4bbe-9346-6fff399df036,,
rebuttal_v1_batch2_20260725_150651,111,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,grid_bandit,0,1062.7,True,True,True,32.14,1.0000,0.0136,0.3333,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,5dda7b39-b7fa-4014-8065-9d60ba08cfee,,
rebuttal_v1_batch2_20260725_150651,117,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,tiny_alchemy,0,415.3,True,False,False,32.36,0.6000,0.6675,0.0000,0,2,0,0.0,7,screenshot,b92622e95b971797f984fef0bd3c60647205426e,1fd1129e-5af5-41e6-ae31-f93f6dc6fbcc,,
rebuttal_v1_batch2_20260725_150651,119,2,rebuttal_v1_batch2_20260725_150651#2,qwen3-vl-235b-instruct,phishing_detection_v2,0,301.5,True,False,True,66.16,0.8000,0.2975,0.8750,3,1,0,0.7273,52,screenshot,b92622e95b971797f984fef0bd3c60647205426e,3f83dd02-0775-4ac6-8a7f-19caa82c0304,,
rebuttal_v1_batch2_20260725_150651,108,2,rebuttal_v1_batch2_20260725_150651#2,gpt-5.4-nano,moral_machine,1,1805.1,True,False,False,19.82,0.4000,0.3949,0.0000,0,5,0,0.0,15,screenshot,b92622e95b971797f984fef0bd3c60647205426e,021509de-51b8-4101-8caf-55feaea96f5b,,
rebuttal_v1_batch2_20260725_150651,124,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,serial_recall_v2,0,432.3,True,False,True,36.27,0.6000,0.1839,0.4167,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,5d0dcdf8-8c3f-4bd3-a2d1-590939aa08fe,,
rebuttal_v1_batch2_20260725_150651,125,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,visual_recognition,0,663.3,True,False,True,23.65,0.8000,0.3329,0.0000,3,0,0,1.0,160,screenshot,b92622e95b971797f984fef0bd3c60647205426e,7fee9204-6487-44fc-93d6-f5b84cb320b1,,
rebuttal_v1_batch2_20260725_150651,123,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,repeated_games,0,1108.3,True,True,True,65.60,1.0000,0.5885,0.6000,2,2,0,0.5,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,f0e0e3b8-bf67-45d5-b7ce-4e3904bdbbc4,,
rebuttal_v1_batch2_20260725_150651,128,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,moral_machine,0,147.1,True,False,False,3.00,0.2000,0.0000,0.0000,0,5,0,0.0,1,screenshot,b92622e95b971797f984fef0bd3c60647205426e,5065f4b6-29a5-4c2d-8f9c-b4a3783e52ac,,
rebuttal_v1_batch2_20260725_150651,127,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,tiny_alchemy,0,781.7,True,False,False,42.00,0.6000,0.9428,0.0000,0,2,0,0.0,8,screenshot,b92622e95b971797f984fef0bd3c60647205426e,7e0fecb7-6932-4a11-bfbe-94048dcbe3ac,,
rebuttal_v1_batch2_20260725_150651,130,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,random_dot_motion_v2,0,329.8,True,False,True,45.64,0.8000,0.3183,0.4500,4,0,0,1.0,122,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c1048f42-f78b-4019-8352-be0e8af5a081,,
rebuttal_v1_batch2_20260725_150651,122,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,marbles_risk,1,1804.7,True,False,True,87.35,0.8000,0.9839,0.8182,4,0,0,1.0,170,screenshot,b92622e95b971797f984fef0bd3c60647205426e,818b66af-9055-4c12-a43e-c654b5ad89e0,,
rebuttal_v1_batch2_20260725_150651,121,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,grid_bandit,1,1806.7,True,True,True,53.12,1.0000,0.2558,0.5833,5,0,0,1.0,102,screenshot,b92622e95b971797f984fef0bd3c60647205426e,35c1188a-8b17-4c07-a5b8-01884bc3a259,,
rebuttal_v1_batch2_20260725_150651,120,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,random_dot_motion_v2,1,1806.9,True,False,True,32.29,0.8000,0.0083,0.4000,4,0,0,1.0,198,screenshot,b92622e95b971797f984fef0bd3c60647205426e,2432eeec-684d-4795-b6c4-9132204e1431,,
rebuttal_v1_batch2_20260725_150651,133,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,repeated_games,0,156.4,True,True,False,81.25,1.0000,0.8213,0.7500,2,2,0,0.4,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,7f118917-a97d-4abe-986c-1c4d2bd2871b,,
